,GROSS SQUARE FEET,YEAR BUILT,SALE PRICE,NEIGHBORHOOD,Crime_Index
1064,1269.0,1925.0,340000,WAKEFIELD,3.365
1065,1782.0,1945.0,450000,WAKEFIELD,3.365
1066,1782.0,1945.0,429300,WAKEFIELD,3.365
1067,1186.0,1930.0,430000,WAKEFIELD,3.365
1068,1128.0,1925.0,370000,WAKEFIELD,3.365
1069,1216.0,1925.0,458800,WAKEFIELD,3.365
1070,1530.0,1960.0,450000,WAKEFIELD,3.365
1071,1062.0,1955.0,425000,WAKEFIELD,3.365
1072,1420.0,1970.0,451000,WAKEFIELD,3.365
1073,1476.0,1930.0,470000,WAKEFIELD,3.365
1074,1605.0,1960.0,319410,WAKEFIELD,3.365
1075,1605.0,1960.0,470000,WAKEFIELD,3.365
1076,1665.0,1960.0,460000,WAKEFIELD,3.365
1077,1836.0,1960.0,445000,WAKEFIELD,3.365
1078,1861.0,1920.0,499000,WAKEFIELD,3.365
1079,1528.0,1970.0,440000,WAKEFIELD,3.365
1080,1732.0,1955.0,465000,WAKEFIELD,3.365
1081,1665.0,1945.0,337000,WAKEFIELD,3.365
1082,1180.0,1920.0,490000,WAKEFIELD,3.365
1107,2016.0,1925.0,739000,WILLIAMSBRIDGE,3.207
1108,1706.0,1915.0,545000,WILLIAMSBRIDGE,3.207
1109,1577.0,1920.0,435000,WILLIAMSBRIDGE,3.207
1110,1778.0,1925.0,298960,WILLIAMSBRIDGE,3.207
1111,1320.0,1920.0,380000,WILLIAMSBRIDGE,3.207
1112,1361.0,1925.0,405000,WILLIAMSBRIDGE,3.207
1113,1782.0,1925.0,575000,WILLIAMSBRIDGE,3.207
1114,975.0,1899.0,412000,WILLIAMSBRIDGE,3.207
1115,1050.0,1901.0,360000,WILLIAMSBRIDGE,3.207
1116,1880.0,1925.0,407300,WILLIAMSBRIDGE,3.207
1117,1744.0,1950.0,150000,WILLIAMSBRIDGE,3.207
1118,1267.0,1910.0,292500,WILLIAMSBRIDGE,3.207
1119,2394.0,1925.0,495000,WILLIAMSBRIDGE,3.207
1120,1690.0,1960.0,300000,WILLIAMSBRIDGE,3.207
1121,1347.0,1905.0,190000,WILLIAMSBRIDGE,3.207
1122,745.0,1925.0,230000,WILLIAMSBRIDGE,3.207
1123,745.0,1925.0,269217,WILLIAMSBRIDGE,3.207
1124,1930.0,1910.0,425000,WILLIAMSBRIDGE,3.207
1125,1194.0,1915.0,298100,WILLIAMSBRIDGE,3.207
1126,1092.0,1910.0,490000,WILLIAMSBRIDGE,3.207
1127,1690.0,1950.0,435000,WILLIAMSBRIDGE,3.207
1128,1690.0,1955.0,420000,WILLIAMSBRIDGE,3.207
1129,1690.0,1960.0,315000,WILLIAMSBRIDGE,3.207
1130,1890.0,1950.0,375000,WILLIAMSBRIDGE,3.207
1131,1968.0,1930.0,150000,WILLIAMSBRIDGE,3.207
1132,1813.0,1945.0,505000,WILLIAMSBRIDGE,3.207
1133,1587.0,1935.0,540000,WILLIAMSBRIDGE,3.207
1134,1321.0,1960.0,355000,WILLIAMSBRIDGE,3.207
1135,1321.0,1960.0,670000,WILLIAMSBRIDGE,3.207
1136,992.0,1960.0,265000,WILLIAMSBRIDGE,3.207
1137,1296.0,1955.0,391000,WILLIAMSBRIDGE,3.207
1138,1782.0,1955.0,330000,WILLIAMSBRIDGE,3.207
1139,1782.0,1955.0,490000,WILLIAMSBRIDGE,3.207
1140,1440.0,1901.0,362000,WILLIAMSBRIDGE,3.207
1141,1636.0,1925.0,438000,WILLIAMSBRIDGE,3.207
1142,1447.0,1925.0,470000,WILLIAMSBRIDGE,3.207
1143,1332.0,1960.0,460000,WILLIAMSBRIDGE,3.207
1144,1620.0,1915.0,300000,WILLIAMSBRIDGE,3.207
1145,1738.0,1920.0,380000,WILLIAMSBRIDGE,3.207
1146,1638.0,1955.0,395000,WILLIAMSBRIDGE,3.207
1147,3610.0,1920.0,475000,WILLIAMSBRIDGE,3.207
1148,1120.0,1940.0,175000,WILLIAMSBRIDGE,3.207
1149,1104.0,1925.0,260000,WILLIAMSBRIDGE,3.207
1150,1104.0,1925.0,434000,WILLIAMSBRIDGE,3.207
1151,684.0,1921.0,335000,WILLIAMSBRIDGE,3.207
1152,884.0,1955.0,340000,WILLIAMSBRIDGE,3.207
1153,1690.0,1960.0,499999,WILLIAMSBRIDGE,3.207
1154,1890.0,1960.0,315000,WILLIAMSBRIDGE,3.207
1155,1890.0,1960.0,322000,WILLIAMSBRIDGE,3.207
1156,1485.0,1955.0,290000,WILLIAMSBRIDGE,3.207
1157,1485.0,1955.0,450000,WILLIAMSBRIDGE,3.207
1158,1000.0,1925.0,315000,WILLIAMSBRIDGE,3.207
1159,1485.0,1955.0,332366,WILLIAMSBRIDGE,3.207
1160,1485.0,1955.0,320000,WILLIAMSBRIDGE,3.207
1161,1485.0,1955.0,460000,WILLIAMSBRIDGE,3.207
1162,1440.0,1925.0,395460,WILLIAMSBRIDGE,3.207
1163,990.0,1935.0,378000,WILLIAMSBRIDGE,3.207
1164,1152.0,1950.0,195000,WILLIAMSBRIDGE,3.207
1165,832.0,1950.0,291650,WILLIAMSBRIDGE,3.207
1166,1683.0,1950.0,275000,WILLIAMSBRIDGE,3.207
1167,1683.0,1950.0,325000,WILLIAMSBRIDGE,3.207
1168,1184.0,1925.0,473000,WILLIAMSBRIDGE,3.207
1169,1044.0,1956.0,305000,WILLIAMSBRIDGE,3.207
1170,1276.0,1950.0,150000,WILLIAMSBRIDGE,3.207
1171,1355.0,1950.0,275000,WILLIAMSBRIDGE,3.207
1172,1355.0,1950.0,443000,WILLIAMSBRIDGE,3.207
1173,1392.0,1950.0,382000,WILLIAMSBRIDGE,3.207
1174,1392.0,1950.0,304200,WILLIAMSBRIDGE,3.207
1175,1147.0,1935.0,450000,WILLIAMSBRIDGE,3.207
1176,1088.0,1925.0,512500,WILLIAMSBRIDGE,3.207
1177,1840.0,1945.0,420000,WILLIAMSBRIDGE,3.207
1178,1760.0,1945.0,320950,WILLIAMSBRIDGE,3.207
1179,1912.0,1925.0,508500,WOODLAWN,4.2
1180,2113.0,1915.0,545000,WOODLAWN,4.2
1181,1800.0,1920.0,412500,WOODLAWN,4.2
1182,1786.0,1925.0,420000,WOODLAWN,4.2
1183,1134.0,1915.0,430000,WOODLAWN,4.2
1184,1134.0,1915.0,430000,WOODLAWN,4.2
1185,1764.0,1925.0,630000,WOODLAWN,4.2
1186,2259.0,1920.0,690000,WOODLAWN,4.2
1187,2259.0,1920.0,300000,WOODLAWN,4.2
1188,1554.0,1920.0,267500,WOODLAWN,4.2
1189,1786.0,1920.0,200000,WOODLAWN,4.2
1190,1520.0,1920.0,480000,WOODLAWN,4.2
1191,2210.0,1920.0,560000,WOODLAWN,4.2
1192,1428.0,1930.0,750000,BATH BEACH,5.686
1193,2300.0,1925.0,1720000,BATH BEACH,5.686
1194,1920.0,1931.0,1380000,BATH BEACH,5.686
1195,1920.0,1926.0,1630000,BATH BEACH,5.686
1196,1920.0,1926.0,1630000,BATH BEACH,5.686
1197,2124.0,1960.0,968000,BATH BEACH,5.686
1198,1440.0,1930.0,750000,BATH BEACH,5.686
1199,2320.0,1920.0,980000,BATH BEACH,5.686
1200,2007.0,1925.0,1660000,BATH BEACH,5.686
1201,1188.0,1940.0,840000,BATH BEACH,5.686
1202,1152.0,1930.0,885000,BATH BEACH,5.686
1203,928.0,1945.0,820000,BATH BEACH,5.686
1204,928.0,1940.0,680000,BATH BEACH,5.686
1205,928.0,1940.0,300000,BATH BEACH,5.686
1206,1320.0,1945.0,775000,BATH BEACH,5.686
1207,1320.0,1945.0,850000,BATH BEACH,5.686
1208,1344.0,1940.0,980000,BAY RIDGE,7.383999999999999
1209,1260.0,1899.0,780000,BAY RIDGE,7.383999999999999
1210,1740.0,1910.0,1210527,BAY RIDGE,7.383999999999999
1211,1636.0,1901.0,1159500,BAY RIDGE,7.383999999999999
1212,1296.0,1925.0,865000,BAY RIDGE,7.383999999999999
1213,1192.0,1925.0,875000,BAY RIDGE,7.383999999999999
1214,1616.0,1925.0,999000,BAY RIDGE,7.383999999999999
1215,1312.0,1925.0,844000,BAY RIDGE,7.383999999999999
1216,1464.0,1925.0,1180000,BAY RIDGE,7.383999999999999
1217,992.0,1920.0,798000,BAY RIDGE,7.383999999999999
1218,992.0,1920.0,990000,BAY RIDGE,7.383999999999999
1219,1224.0,1925.0,980000,BAY RIDGE,7.383999999999999
1220,1216.0,1930.0,933000,BAY RIDGE,7.383999999999999
1221,1024.0,1930.0,957500,BAY RIDGE,7.383999999999999
1222,1048.0,1925.0,860000,BAY RIDGE,7.383999999999999
1223,1776.0,1970.0,816300,BAY RIDGE,7.383999999999999
1224,2296.0,1925.0,1225000,BAY RIDGE,7.383999999999999
1225,2035.0,1925.0,700000,BAY RIDGE,7.383999999999999
1226,1508.0,1925.0,980000,BAY RIDGE,7.383999999999999
1227,1216.0,1925.0,905000,BAY RIDGE,7.383999999999999
1228,1652.0,1910.0,1175000,BAY RIDGE,7.383999999999999
1229,2464.0,1930.0,670000,BAY RIDGE,7.383999999999999
1230,1760.0,1899.0,1400000,BAY RIDGE,7.383999999999999
1231,1560.0,1925.0,1150000,BAY RIDGE,7.383999999999999
1232,1388.0,1920.0,1050000,BAY RIDGE,7.383999999999999
1233,2005.0,1935.0,1100000,BAY RIDGE,7.383999999999999
1234,2050.0,1920.0,1325000,BAY RIDGE,7.383999999999999
1235,2700.0,1905.0,590000,BAY RIDGE,7.383999999999999
1236,2074.0,1920.0,1175000,BAY RIDGE,7.383999999999999
1237,1620.0,1920.0,1025000,BAY RIDGE,7.383999999999999
1238,1768.0,1910.0,957155,BAY RIDGE,7.383999999999999
1239,1752.0,1910.0,1174000,BAY RIDGE,7.383999999999999
1240,1701.0,1925.0,1148500,BAY RIDGE,7.383999999999999
1241,1596.0,1920.0,1100000,BAY RIDGE,7.383999999999999
1242,1632.0,1920.0,1100000,BAY RIDGE,7.383999999999999
1243,1734.0,1925.0,1115000,BAY RIDGE,7.383999999999999
1244,1802.0,1925.0,1075000,BAY RIDGE,7.383999999999999
1245,1472.0,1925.0,1175000,BAY RIDGE,7.383999999999999
1246,1376.0,1925.0,463820,BAY RIDGE,7.383999999999999
1247,2222.0,1925.0,1250000,BAY RIDGE,7.383999999999999
1248,1361.0,1925.0,1400000,BAY RIDGE,7.383999999999999
1249,1649.0,1935.0,1250000,BAY RIDGE,7.383999999999999
1250,1552.0,1925.0,1500000,BAY RIDGE,7.383999999999999
1251,1320.0,1925.0,1075000,BAY RIDGE,7.383999999999999
1252,1200.0,1925.0,1050000,BAY RIDGE,7.383999999999999
1253,1472.0,1925.0,1140000,BAY RIDGE,7.383999999999999
1254,1616.0,1930.0,1200000,BAY RIDGE,7.383999999999999
1255,1768.0,1930.0,1710000,BAY RIDGE,7.383999999999999
1256,3463.0,1930.0,3680000,BAY RIDGE,7.383999999999999
1257,3250.0,1930.0,2800000,BAY RIDGE,7.383999999999999
1258,3274.0,1930.0,2500000,BAY RIDGE,7.383999999999999
1259,1596.0,1930.0,1675000,BAY RIDGE,7.383999999999999
1260,2577.0,1925.0,1980000,BAY RIDGE,7.383999999999999
1261,1960.0,1925.0,1290000,BAY RIDGE,7.383999999999999
1262,1982.0,1910.0,1575000,BAY RIDGE,7.383999999999999
1263,1554.0,1925.0,890000,BAY RIDGE,7.383999999999999
1264,1824.0,1925.0,1888000,BAY RIDGE,7.383999999999999
1265,1524.0,1925.0,1460000,BAY RIDGE,7.383999999999999
1266,1524.0,1925.0,486667,BAY RIDGE,7.383999999999999
1267,1504.0,1925.0,1225000,BAY RIDGE,7.383999999999999
1268,3654.0,1931.0,1745000,BAY RIDGE,7.383999999999999
1269,2187.0,1915.0,1150000,BAY RIDGE,7.383999999999999
1270,1683.0,1905.0,999000,BAY RIDGE,7.383999999999999
1271,2208.0,1910.0,2600000,BAY RIDGE,7.383999999999999
1272,2108.0,1935.0,1300000,BAY RIDGE,7.383999999999999
1273,2310.0,1925.0,1675000,BAY RIDGE,7.383999999999999
1274,1868.0,1950.0,1240000,BAY RIDGE,7.383999999999999
1275,1368.0,1915.0,900000,BAY RIDGE,7.383999999999999
1276,1968.0,1920.0,1135000,BAY RIDGE,7.383999999999999
1277,2004.0,1920.0,1580000,BAY RIDGE,7.383999999999999
1278,2190.0,1920.0,1750000,BAY RIDGE,7.383999999999999
1279,1496.0,1925.0,614990,BAY RIDGE,7.383999999999999
1280,1656.0,1901.0,1370000,BAY RIDGE,7.383999999999999
1281,1188.0,1925.0,700000,BAY RIDGE,7.383999999999999
1282,1862.0,1925.0,739000,BAY RIDGE,7.383999999999999
1283,1216.0,1925.0,995000,BAY RIDGE,7.383999999999999
1284,1320.0,1920.0,895000,BAY RIDGE,7.383999999999999
1285,1312.0,1925.0,985000,BAY RIDGE,7.383999999999999
1286,1312.0,1925.0,487500,BAY RIDGE,7.383999999999999
1287,1608.0,1901.0,1135000,BAY RIDGE,7.383999999999999
1288,1504.0,1935.0,1200000,BAY RIDGE,7.383999999999999
1289,932.0,1925.0,700000,BAY RIDGE,7.383999999999999
1290,1632.0,1925.0,840000,BAY RIDGE,7.383999999999999
1291,1060.0,1925.0,895000,BAY RIDGE,7.383999999999999
1292,3668.0,1925.0,3100000,BAY RIDGE,7.383999999999999
1293,1200.0,1925.0,1075000,BAY RIDGE,7.383999999999999
1294,1200.0,1925.0,968000,BAY RIDGE,7.383999999999999
1295,1248.0,1925.0,933000,BAY RIDGE,7.383999999999999
1296,1408.0,1925.0,1465000,BAY RIDGE,7.383999999999999
1297,1040.0,1899.0,759000,BAY RIDGE,7.383999999999999
1298,2226.0,1925.0,1760000,BAY RIDGE,7.383999999999999
1299,1960.0,1925.0,1950000,BAY RIDGE,7.383999999999999
1300,1897.0,1925.0,1050000,BAY RIDGE,7.383999999999999
1301,910.0,1925.0,546391,BAY RIDGE,7.383999999999999
1302,910.0,1925.0,798000,BAY RIDGE,7.383999999999999
1303,910.0,1925.0,699888,BAY RIDGE,7.383999999999999
1304,1272.0,1925.0,535500,BAY RIDGE,7.383999999999999
1305,1284.0,1935.0,815000,BAY RIDGE,7.383999999999999
1306,1302.0,1930.0,795000,BAY RIDGE,7.383999999999999
1307,1376.0,1925.0,985000,BAY RIDGE,7.383999999999999
1308,1344.0,1925.0,975000,BAY RIDGE,7.383999999999999
1309,936.0,1930.0,750000,BAY RIDGE,7.383999999999999
1310,1292.0,1920.0,1025000,BAY RIDGE,7.383999999999999
1311,800.0,1940.0,560000,BAY RIDGE,7.383999999999999
1312,2272.0,1925.0,1200000,BAY RIDGE,7.383999999999999
1313,1820.0,1935.0,968300,BAY RIDGE,7.383999999999999
1314,1692.0,1935.0,740000,BAY RIDGE,7.383999999999999
1315,1584.0,1955.0,840000,BAY RIDGE,7.383999999999999
1316,1320.0,1935.0,969500,BAY RIDGE,7.383999999999999
1317,1677.0,1930.0,908000,BAY RIDGE,7.383999999999999
1318,2072.0,1925.0,962500,BAY RIDGE,7.383999999999999
1346,1600.0,1915.0,998000,BENSONHURST,6.667999999999998
1347,2048.0,1915.0,780000,BENSONHURST,6.667999999999998
1348,1592.0,1930.0,650000,BENSONHURST,6.667999999999998
1349,1312.0,1925.0,988000,BENSONHURST,6.667999999999998
1350,1820.0,1920.0,990000,BENSONHURST,6.667999999999998
1351,1176.0,1920.0,1050000,BENSONHURST,6.667999999999998
1352,2112.0,1920.0,1380000,BENSONHURST,6.667999999999998
1353,1280.0,1920.0,855000,BENSONHURST,6.667999999999998
1354,2640.0,1930.0,700000,BENSONHURST,6.667999999999998
1355,1665.0,1930.0,1088000,BENSONHURST,6.667999999999998
1356,2784.0,1920.0,1210000,BENSONHURST,6.667999999999998
1357,1312.0,1920.0,720000,BENSONHURST,6.667999999999998
1358,1020.0,1910.0,690000,BENSONHURST,6.667999999999998
1359,1020.0,1910.0,839000,BENSONHURST,6.667999999999998
1360,1020.0,1910.0,835000,BENSONHURST,6.667999999999998
1361,1020.0,1910.0,819000,BENSONHURST,6.667999999999998
1362,1872.0,1925.0,1060000,BENSONHURST,6.667999999999998
1363,1838.0,1910.0,1380000,BENSONHURST,6.667999999999998
1364,1140.0,1925.0,868000,BENSONHURST,6.667999999999998
1365,1140.0,1925.0,525000,BENSONHURST,6.667999999999998
1366,1552.0,1925.0,995000,BENSONHURST,6.667999999999998
1367,1030.0,1920.0,820000,BENSONHURST,6.667999999999998
1368,2124.0,1930.0,1240000,BENSONHURST,6.667999999999998
1369,2124.0,1930.0,1090000,BENSONHURST,6.667999999999998
1370,1608.0,1925.0,880000,BENSONHURST,6.667999999999998
1371,1262.0,1930.0,775000,BENSONHURST,6.667999999999998
1372,1222.0,1920.0,800000,BENSONHURST,6.667999999999998
1373,1494.0,1920.0,900000,BENSONHURST,6.667999999999998
1374,1440.0,1920.0,990000,BENSONHURST,6.667999999999998
1375,1440.0,1920.0,960000,BENSONHURST,6.667999999999998
1376,1540.0,1910.0,868000,BENSONHURST,6.667999999999998
1377,1320.0,1920.0,400000,BENSONHURST,6.667999999999998
1378,1350.0,1925.0,415000,BENSONHURST,6.667999999999998
1379,1998.0,1940.0,1170000,BENSONHURST,6.667999999999998
1380,1832.0,1920.0,1050000,BENSONHURST,6.667999999999998
1381,1914.0,1920.0,1270000,BENSONHURST,6.667999999999998
1382,1296.0,1930.0,960000,BENSONHURST,6.667999999999998
1383,4276.0,1910.0,2100000,BENSONHURST,6.667999999999998
1384,1508.0,1930.0,880000,BENSONHURST,6.667999999999998
1385,2582.0,1920.0,499000,BENSONHURST,6.667999999999998
1386,1344.0,1925.0,850000,BENSONHURST,6.667999999999998
1387,1442.0,1925.0,910000,BENSONHURST,6.667999999999998
1388,1124.0,1920.0,522668,BERGEN BEACH,6.425
1389,1288.0,1925.0,640000,BERGEN BEACH,6.425
1390,1442.0,2002.0,705000,BERGEN BEACH,6.425
1391,1476.0,2002.0,665000,BERGEN BEACH,6.425
1392,1791.0,1996.0,300000,BERGEN BEACH,6.425
1393,1648.0,1996.0,997382,BERGEN BEACH,6.425
1394,1648.0,1996.0,539928,BERGEN BEACH,6.425
1395,2163.0,1996.0,679000,BERGEN BEACH,6.425
1396,1800.0,2005.0,765000,BERGEN BEACH,6.425
1397,1684.0,2003.0,785000,BERGEN BEACH,6.425
1398,1200.0,2004.0,700000,BERGEN BEACH,6.425
1399,1200.0,2004.0,570000,BERGEN BEACH,6.425
1400,1683.0,1970.0,760000,BERGEN BEACH,6.425
1401,1683.0,1975.0,665000,BERGEN BEACH,6.425
1402,1036.0,1925.0,580000,BERGEN BEACH,6.425
1403,1036.0,1925.0,590000,BERGEN BEACH,6.425
1404,1368.0,1965.0,820000,BERGEN BEACH,6.425
1405,1036.0,1925.0,550000,BERGEN BEACH,6.425
1406,1250.0,1960.0,784000,BERGEN BEACH,6.425
1407,1064.0,1925.0,600000,BERGEN BEACH,6.425
1408,1368.0,1960.0,500000,BERGEN BEACH,6.425
1409,1064.0,1925.0,590000,BERGEN BEACH,6.425
1410,1732.0,1960.0,765000,BERGEN BEACH,6.425
1411,1821.0,1930.0,707000,BERGEN BEACH,6.425
1412,2052.0,1960.0,995000,BERGEN BEACH,6.425
1413,2625.0,1975.0,1400000,BERGEN BEACH,6.425
1414,11224.0,1990.0,1800000,BERGEN BEACH,6.425
1415,11224.0,1990.0,2200000,BERGEN BEACH,6.425
1416,2061.0,1960.0,860000,BERGEN BEACH,6.425
1417,1683.0,1960.0,357500,BERGEN BEACH,6.425
1418,1923.0,1930.0,200000,BERGEN BEACH,6.425
1419,1738.0,1965.0,569800,BERGEN BEACH,6.425
1420,1998.0,1970.0,675000,BERGEN BEACH,6.425
1421,1887.0,1965.0,765000,BERGEN BEACH,6.425
1422,1199.0,1950.0,700000,BERGEN BEACH,6.425
1423,2600.0,2008.0,800000,BERGEN BEACH,6.425
1424,2800.0,1999.0,885000,BERGEN BEACH,6.425
1425,1379.0,1955.0,775000,BERGEN BEACH,6.425
1426,1506.0,1965.0,1200000,BERGEN BEACH,6.425
1427,1680.0,1910.0,3000000,BOERUM HILL,9.757
1428,3200.0,1899.0,1573500,BOERUM HILL,9.757
1429,3960.0,1915.0,3400000,BOERUM HILL,9.757
1430,3780.0,1915.0,3375000,BOERUM HILL,9.757
1431,2150.0,1920.0,957000,BOERUM HILL,9.757
1432,560.0,2000.0,2300000,BOERUM HILL,9.757
1433,3625.0,1931.0,1118000,BOERUM HILL,9.757
1434,2560.0,1899.0,4600000,BOERUM HILL,9.757
1435,1228.0,1901.0,1500000,BOROUGH PARK,7.428999999999999
1436,1152.0,1915.0,940000,BOROUGH PARK,7.428999999999999
1437,2240.0,1899.0,890000,BOROUGH PARK,7.428999999999999
1438,1864.0,1930.0,1765000,BOROUGH PARK,7.428999999999999
1439,6800.0,1901.0,2900000,BOROUGH PARK,7.428999999999999
1440,1440.0,1945.0,900000,BOROUGH PARK,7.428999999999999
1441,1979.0,1925.0,792000,BOROUGH PARK,7.428999999999999
1442,1872.0,1925.0,2000000,BOROUGH PARK,7.428999999999999
1443,3000.0,1920.0,4450000,BOROUGH PARK,7.428999999999999
1444,1768.0,1925.0,1500000,BOROUGH PARK,7.428999999999999
1445,1344.0,1925.0,1100000,BOROUGH PARK,7.428999999999999
1446,1430.0,1925.0,910000,BOROUGH PARK,7.428999999999999
1447,3112.0,1925.0,2500000,BOROUGH PARK,7.428999999999999
1448,2546.0,1925.0,1790500,BOROUGH PARK,7.428999999999999
1449,1204.0,1930.0,1250500,BOROUGH PARK,7.428999999999999
1450,1024.0,1930.0,990000,BOROUGH PARK,7.428999999999999
1451,1960.0,1925.0,1300000,BOROUGH PARK,7.428999999999999
1452,1184.0,1920.0,980000,BOROUGH PARK,7.428999999999999
1453,1272.0,1925.0,1100000,BOROUGH PARK,7.428999999999999
1454,1368.0,1925.0,1270000,BOROUGH PARK,7.428999999999999
1455,1560.0,1935.0,999975,BOROUGH PARK,7.428999999999999
1456,2608.0,1925.0,1850000,BOROUGH PARK,7.428999999999999
1457,1120.0,1925.0,999500,BOROUGH PARK,7.428999999999999
1458,1420.0,1930.0,990000,BOROUGH PARK,7.428999999999999
1459,1369.0,1930.0,980000,BOROUGH PARK,7.428999999999999
1460,1251.0,1920.0,999500,BOROUGH PARK,7.428999999999999
1461,1616.0,1930.0,890000,BOROUGH PARK,7.428999999999999
1462,1376.0,1930.0,995000,BOROUGH PARK,7.428999999999999
1463,1376.0,1930.0,899000,BOROUGH PARK,7.428999999999999
1464,2300.0,1920.0,980000,BOROUGH PARK,7.428999999999999
1465,2520.0,1925.0,1400000,BOROUGH PARK,7.428999999999999
1466,1942.0,1925.0,839000,BOROUGH PARK,7.428999999999999
1467,1440.0,1920.0,970000,BOROUGH PARK,7.428999999999999
1468,1732.0,1945.0,930000,BOROUGH PARK,7.428999999999999
1469,1600.0,1915.0,988000,BOROUGH PARK,7.428999999999999
1470,2208.0,1925.0,1213000,BOROUGH PARK,7.428999999999999
1471,2050.0,1910.0,890000,BOROUGH PARK,7.428999999999999
1472,4500.0,1925.0,2450000,BOROUGH PARK,7.428999999999999
1473,2688.0,1975.0,912500,BOROUGH PARK,7.428999999999999
1474,2280.0,1905.0,500000,BOROUGH PARK,7.428999999999999
1475,1280.0,1910.0,912500,BOROUGH PARK,7.428999999999999
1476,2090.0,1920.0,700000,BOROUGH PARK,7.428999999999999
1477,1814.0,1915.0,1500000,BOROUGH PARK,7.428999999999999
1478,1266.0,1925.0,915000,BOROUGH PARK,7.428999999999999
1479,1680.0,1900.0,550000,BOROUGH PARK,7.428999999999999
1480,1800.0,1925.0,1275000,BOROUGH PARK,7.428999999999999
1481,1480.0,1930.0,1035000,BOROUGH PARK,7.428999999999999
1482,1376.0,1930.0,970500,BOROUGH PARK,7.428999999999999
1483,1376.0,1930.0,952000,BOROUGH PARK,7.428999999999999
1484,1520.0,1925.0,963000,BOROUGH PARK,7.428999999999999
1485,1438.0,1930.0,860000,BOROUGH PARK,7.428999999999999
1486,1120.0,1935.0,970000,BOROUGH PARK,7.428999999999999
1487,1280.0,1935.0,790000,BOROUGH PARK,7.428999999999999
1488,1336.0,1930.0,665000,BRIGHTON BEACH,6.1709999999999985
1489,759.0,1905.0,1200000,BRIGHTON BEACH,6.1709999999999985
1490,1428.0,1915.0,419000,BRIGHTON BEACH,6.1709999999999985
1491,748.0,1940.0,220000,BRIGHTON BEACH,6.1709999999999985
1492,945.0,1910.0,650000,BRIGHTON BEACH,6.1709999999999985
1493,693.0,1910.0,485000,BRIGHTON BEACH,6.1709999999999985
1494,704.0,1910.0,329000,BRIGHTON BEACH,6.1709999999999985
1495,896.0,1925.0,499990,BRIGHTON BEACH,6.1709999999999985
1496,2080.0,1920.0,655000,BRIGHTON BEACH,6.1709999999999985
1497,3974.0,2009.0,3300000,BRIGHTON BEACH,6.1709999999999985
1498,6625.0,1856.0,11750000,BROOKLYN HEIGHTS,0.02
1499,3024.0,1899.0,3600000,BROOKLYN HEIGHTS,0.02
1500,1800.0,1853.0,4350000,BROOKLYN HEIGHTS,0.02
1501,3040.0,1910.0,5000000,BROOKLYN HEIGHTS,0.02
1502,2840.0,1920.0,8325000,BROOKLYN HEIGHTS,0.02
1503,1878.0,1899.0,5350000,BROOKLYN HEIGHTS,0.02
1504,3168.0,1920.0,7100000,BROOKLYN HEIGHTS,0.02
1505,3360.0,1901.0,5500000,BROOKLYN HEIGHTS,0.02
1506,1640.0,1987.0,525000,BROWNSVILLE,3.0860000000000003
1507,1620.0,1987.0,245000,BROWNSVILLE,3.0860000000000003
1508,1620.0,1987.0,185000,BROWNSVILLE,3.0860000000000003
1509,1620.0,1987.0,420000,BROWNSVILLE,3.0860000000000003
1510,1620.0,1987.0,173000,BROWNSVILLE,3.0860000000000003
1511,1340.0,1986.0,475000,BROWNSVILLE,3.0860000000000003
1512,1340.0,1987.0,335000,BROWNSVILLE,3.0860000000000003
1513,1116.0,1987.0,462800,BROWNSVILLE,3.0860000000000003
1514,1148.0,1987.0,215000,BROWNSVILLE,3.0860000000000003
1515,1148.0,1986.0,510000,BROWNSVILLE,3.0860000000000003
1516,1148.0,1986.0,340000,BROWNSVILLE,3.0860000000000003
1517,1116.0,1986.0,499000,BROWNSVILLE,3.0860000000000003
1518,1116.0,1985.0,430000,BROWNSVILLE,3.0860000000000003
1519,1128.0,1987.0,415000,BROWNSVILLE,3.0860000000000003
1520,768.0,1986.0,375000,BROWNSVILLE,3.0860000000000003
1521,1260.0,2002.0,493500,BROWNSVILLE,3.0860000000000003
1522,1840.0,1930.0,380000,BROWNSVILLE,3.0860000000000003
1523,1116.0,1986.0,290000,BROWNSVILLE,3.0860000000000003
1524,1116.0,1986.0,515000,BROWNSVILLE,3.0860000000000003
1525,1116.0,1980.0,436450,BROWNSVILLE,3.0860000000000003
1526,1634.0,1930.0,175000,BROWNSVILLE,3.0860000000000003
1527,1148.0,1987.0,455000,BROWNSVILLE,3.0860000000000003
1528,1116.0,1985.0,400000,BROWNSVILLE,3.0860000000000003
1529,1116.0,1985.0,395500,BROWNSVILLE,3.0860000000000003
1530,1152.0,1985.0,525000,BROWNSVILLE,3.0860000000000003
1531,1116.0,1985.0,465000,BROWNSVILLE,3.0860000000000003
1532,1116.0,1985.0,375000,BROWNSVILLE,3.0860000000000003
1533,1116.0,1986.0,360000,BROWNSVILLE,3.0860000000000003
1534,1116.0,1986.0,325000,BROWNSVILLE,3.0860000000000003
1535,1116.0,1986.0,460000,BROWNSVILLE,3.0860000000000003
1536,1116.0,1985.0,455000,BROWNSVILLE,3.0860000000000003
1537,1148.0,1986.0,335000,BROWNSVILLE,3.0860000000000003
1538,1148.0,1986.0,515000,BROWNSVILLE,3.0860000000000003
