nbhd,year,average_sale_price,transaction_volume,property_count
CITY ISLAND,2010,492738.9705882353,34,33
CITY ISLAND,2011,418943.04,25,25
CITY ISLAND,2012,337082.475,40,37
CITY ISLAND,2013,409939.23076923075,39,38
CITY ISLAND,2014,516111.88679245283,53,53
CITY ISLAND,2015,492733.89090909093,55,52
CITY ISLAND,2016,479244.94736842107,57,57
CITY ISLAND,2017,572972.2777777778,72,72
CITY ISLAND,2018,518084.46153846156,65,63
CIVIC CENTER,2003,1250025.6091954024,87,57
CIVIC CENTER,2004,2956468.0076923077,130,104
CIVIC CENTER,2005,2687249.4424242424,165,136
CIVIC CENTER,2006,6105905.072289157,83,52
CIVIC CENTER,2007,5090616.107843137,102,79
CIVIC CENTER,2008,2569597.1466666665,150,129
CIVIC CENTER,2009,1652106.3943661973,71,62
CIVIC CENTER,2010,3192465.829787234,94,88
CIVIC CENTER,2011,4206559.117647059,102,80
CIVIC CENTER,2012,2907999.113744076,211,194
CIVIC CENTER,2013,4529200.652482269,141,110
CIVIC CENTER,2014,5069408.178947369,190,161
CIVIC CENTER,2015,3777318.433070866,127,101
CIVIC CENTER,2016,4466201.54770318,283,259
CIVIC CENTER,2017,7718775.757201646,243,218
CIVIC CENTER,2018,4824479.221238938,113,97
CLIFTON,2003,398063.24,50,48
CLIFTON,2004,267570.64210526313,95,93
CLIFTON,2005,320279.34285714285,35,34
CLIFTON,2006,359117.3888888889,36,31
CLIFTON,2007,395051.77142857143,35,33
CLIFTON,2008,299225.5882352941,17,16
CLIFTON,2009,280427.4705882353,17,16
CLIFTON,2010,680772.0833333334,12,11
CLIFTON,2011,319000.0,6,6
CLIFTON,2012,226477.45454545456,11,10
CLIFTON,2013,282409.0909090909,11,11
CLIFTON,2014,333700.26086956525,23,23
CLIFTON,2015,355156.9,30,29
CLIFTON,2016,401727.60869565216,69,69
CLIFTON,2017,417435.55555555556,45,43
CLIFTON,2018,568128.7058823529,17,17
CLINTON HILL,2003,336916.76451612904,310,180
CLINTON HILL,2004,466342.6818181818,308,182
CLINTON HILL,2005,615397.5454545454,341,188
CLINTON HILL,2006,871611.4225941423,239,134
CLINTON HILL,2007,765153.7412140575,313,201
CLINTON HILL,2008,672556.6560846561,189,133
CLINTON HILL,2009,553406.7011494252,174,117
CLINTON HILL,2010,604951.1652892563,121,103
CLINTON HILL,2011,908492.334532374,278,214
CLINTON HILL,2012,978084.5514705882,272,180
CLINTON HILL,2013,886763.9535603715,323,198
CLINTON HILL,2014,1146610.121875,320,202
CLINTON HILL,2015,1718482.5787545787,273,159
CLINTON HILL,2016,1554789.4571428571,280,182
CLINTON HILL,2017,1290887.1880877742,319,220
CLINTON HILL,2018,1340450.55,220,156
CO-OP CITY,2003,280750.0,4,4
CO-OP CITY,2004,418833.3333333333,6,6
CO-OP CITY,2005,853809.0,9,8
CO-OP CITY,2006,532500.0,4,3
CO-OP CITY,2007,11687800.0,2,2
CO-OP CITY,2008,1190000.0,2,2
CO-OP CITY,2009,297666.6666666667,3,3
CO-OP CITY,2010,1617500.0,2,2
CO-OP CITY,2011,212500.0,4,4
CO-OP CITY,2012,290816.6666666667,3,3
CO-OP CITY,2013,2540000.0,4,4
CO-OP CITY,2014,280000.0,2,2
CO-OP CITY,2015,850000.0,1,1
CO-OP CITY,2016,335000.0,2,2
CO-OP CITY,2017,1395000.0,4,4
CO-OP CITY,2018,4113250.0,4,3
COBBLE HILL,2003,800209.7391304348,92,71
COBBLE HILL,2004,841901.22,100,82
COBBLE HILL,2005,946384.7957746478,142,122
COBBLE HILL,2006,940705.2413793104,87,62
COBBLE HILL,2007,1116181.4901960783,102,77
COBBLE HILL,2008,1243677.7246376812,69,57
COBBLE HILL,2009,1056418.26,50,39
COBBLE HILL,2010,1217656.642857143,70,51
COBBLE HILL,2011,3164239.923076923,91,78
COBBLE HILL,2012,1170473.598425197,127,104
COBBLE HILL,2013,1165854.5,112,103
COBBLE HILL,2014,1489963.888888889,72,59
COBBLE HILL,2015,2790699.447368421,114,102
COBBLE HILL,2016,1535693.9444444445,90,79
COBBLE HILL,2017,1545340.6136363635,88,77
COBBLE HILL,2018,2470886.577777778,90,81
COLLEGE POINT,2003,456069.4155844156,462,449
COLLEGE POINT,2004,534859.606185567,485,446
COLLEGE POINT,2005,736976.5405405406,407,396
COLLEGE POINT,2006,739735.1873198848,347,341
COLLEGE POINT,2007,687052.5663082438,279,271
COLLEGE POINT,2008,826243.8376068376,234,230
COLLEGE POINT,2009,609435.5144230769,208,200
COLLEGE POINT,2010,609976.4628820961,229,224
COLLEGE POINT,2011,706014.5211267605,213,208
COLLEGE POINT,2012,578394.8596491228,228,225
COLLEGE POINT,2013,606344.8133333334,300,295
COLLEGE POINT,2014,723712.4756097561,246,240
COLLEGE POINT,2015,688209.2276422764,246,240
COLLEGE POINT,2016,801378.4542124543,273,268
COLLEGE POINT,2017,948532.5682656827,271,257
COLLEGE POINT,2018,1122767.488372093,258,255
COLUMBIA ST,2003,403281.3333333333,102,99
COLUMBIA ST,2004,525938.7096774194,62,60
COLUMBIA ST,2005,706309.5238095238,42,42
COLUMBIA ST,2006,761953.756097561,82,82
COLUMBIA ST,2007,656645.282051282,78,78
COLUMBIA ST,2008,925025.0697674418,43,43
COLUMBIA ST,2009,782372.2222222222,18,18
COLUMBIA ST,2010,968363.6176470588,34,34
COLUMBIA ST,2011,803840.5034013606,147,146
COLUMBIA ST,2012,893357.4629629629,54,54
COLUMBIA ST,2013,807662.4487179487,78,73
COLUMBIA ST,2014,1139374.4567901234,81,79
COLUMBIA ST,2015,1578508.1851851852,54,53
COLUMBIA ST,2016,1249583.5873015872,63,59
COLUMBIA ST,2017,1122629.52,50,49
COLUMBIA ST,2018,1322235.163265306,49,48
CONCORD,2003,253409.1914893617,141,130
CONCORD,2004,268282.7004608295,217,200
CONCORD,2005,300743.34193548386,155,151
CONCORD,2006,492870.0967741936,93,88
CONCORD,2007,342945.0909090909,88,85
CONCORD,2008,658300.1272727273,55,52
CONCORD,2009,257610.30508474575,59,57
CONCORD,2010,253814.2,60,55
CONCORD,2011,239557.2,25,25
CONCORD,2012,245395.11627906977,43,41
CONCORD,2013,790719.5849056604,53,52
CONCORD,2014,279507.4482758621,58,52
CONCORD,2015,330245.8548387097,62,61
CONCORD,2016,341462.2755102041,98,93
CONCORD,2017,383880.0465116279,86,82
CONCORD,2018,368667.038961039,77,71
CONEY ISLAND,2003,339776.15652173915,115,111
CONEY ISLAND,2004,1451238.865671642,134,125
CONEY ISLAND,2005,718343.2704918033,122,118
CONEY ISLAND,2006,2171009.813084112,107,105
CONEY ISLAND,2007,720714.6854838709,124,96
CONEY ISLAND,2008,509729.4537037037,216,77
CONEY ISLAND,2009,987282.8717948718,156,63
CONEY ISLAND,2010,424841.7272727273,77,54
CONEY ISLAND,2011,342480.3161764706,136,66
CONEY ISLAND,2012,374295.5438596491,114,59
CONEY ISLAND,2013,1103922.7461538462,130,68
CONEY ISLAND,2014,607744.1849710983,173,75
CONEY ISLAND,2015,1799958.491017964,167,95
CONEY ISLAND,2016,930779.3645320197,203,119
CONEY ISLAND,2017,656128.1621621621,185,92
CONEY ISLAND,2018,1065760.1675126904,197,109
CORONA,2003,441804.9380764163,759,657
CORONA,2004,483692.8374717833,886,728
CORONA,2005,592324.7270693512,894,734
CORONA,2006,674439.4042027195,809,683
CORONA,2007,663062.9541420118,676,547
CORONA,2008,609834.9693396227,424,343
CORONA,2009,481219.2849462366,372,318
CORONA,2010,544768.9435215946,301,278
CORONA,2011,510365.2740112994,354,311
CORONA,2012,532564.1203703703,324,286
CORONA,2013,549931.4744525547,411,341
CORONA,2014,653988.6306306307,444,380
CORONA,2015,703121.2867647059,408,356
CORONA,2016,899805.4262295082,427,359
CORONA,2017,731598.911111111,405,326
CORONA,2018,851349.2315521629,393,297
COUNTRY CLUB,2003,389726.75675675675,148,142
COUNTRY CLUB,2004,424263.23287671234,146,138
COUNTRY CLUB,2005,525000.9619047618,210,202
COUNTRY CLUB,2006,508187.5675675676,185,168
COUNTRY CLUB,2007,512866.76158940396,151,139
COUNTRY CLUB,2008,482201.52127659577,94,92
COUNTRY CLUB,2009,437700.2911392405,79,73
COUNTRY CLUB,2010,426619.9866666667,75,71
COUNTRY CLUB,2011,360990.78125,64,59
COUNTRY CLUB,2012,411553.6567164179,67,64
COUNTRY CLUB,2013,406596.14851485146,101,96
COUNTRY CLUB,2014,439865.24761904764,105,103
COUNTRY CLUB,2015,456447.06481481483,108,105
COUNTRY CLUB,2016,479997.1909090909,110,106
COUNTRY CLUB,2017,519637.3795620438,137,128
COUNTRY CLUB,2018,543101.6338028169,142,132
CROTONA PARK,2003,282690.01612903224,62,55
CROTONA PARK,2004,362257.453125,64,62
CROTONA PARK,2005,425996.8552631579,76,62
CROTONA PARK,2006,1421247.3015873015,63,59
CROTONA PARK,2007,1272602.0909090908,44,42
CROTONA PARK,2008,970871.5714285715,35,33
CROTONA PARK,2009,583049.6666666666,27,25
CROTONA PARK,2010,843677.5789473684,19,18
CROTONA PARK,2011,1110822.625,24,24
CROTONA PARK,2012,1074615.0833333333,24,23
CROTONA PARK,2013,1235518.861111111,36,33
CROTONA PARK,2014,939539.6315789474,38,36
CROTONA PARK,2015,680871.2424242424,33,30
CROTONA PARK,2016,977692.1111111111,45,40
CROTONA PARK,2017,712491.7674418605,43,40
CROTONA PARK,2018,1000522.8536585366,41,39
CROWN HEIGHTS,2003,484617.8576923077,780,693
CROWN HEIGHTS,2004,460038.5353925354,777,671
CROWN HEIGHTS,2005,658184.6701164294,773,681
CROWN HEIGHTS,2006,741265.6487213997,743,678
CROWN HEIGHTS,2007,844775.390962672,509,466
CROWN HEIGHTS,2008,837675.2012195121,492,434
CROWN HEIGHTS,2009,585273.932748538,342,309
CROWN HEIGHTS,2010,553749.8654353562,379,366
CROWN HEIGHTS,2011,628123.8634453781,476,428
CROWN HEIGHTS,2012,725523.3531669866,521,476
CROWN HEIGHTS,2013,782966.9016897081,651,585
CROWN HEIGHTS,2014,1173899.9879154079,662,608
CROWN HEIGHTS,2015,1415660.465890183,601,550
CROWN HEIGHTS,2016,1535082.2513863216,541,482
CROWN HEIGHTS,2017,1253525.719665272,478,445
CROWN HEIGHTS,2018,1681245.7531914893,470,431
CYPRESS HILLS,2003,295747.76152304607,499,456
CYPRESS HILLS,2004,425111.1553398058,515,466
CYPRESS HILLS,2005,439271.91085271316,516,478
CYPRESS HILLS,2006,519268.48983739835,492,449
CYPRESS HILLS,2007,544507.6063829787,282,259
CYPRESS HILLS,2008,486296.641025641,156,146
CYPRESS HILLS,2009,455245.8591549296,142,127
CYPRESS HILLS,2010,560762.9788732395,142,135
CYPRESS HILLS,2011,340291.6418918919,148,135
CYPRESS HILLS,2012,553536.971291866,209,182
CYPRESS HILLS,2013,387099.1014492754,207,196
CYPRESS HILLS,2014,412709.5307017544,228,204
CYPRESS HILLS,2015,634352.6487603306,242,224
CYPRESS HILLS,2016,530792.91015625,256,239
CYPRESS HILLS,2017,569684.4115384616,260,238
CYPRESS HILLS,2018,725092.8965517242,203,195
DONGAN HILLS,2003,392492.8263888889,144,132
DONGAN HILLS,2004,490708.7806451613,155,140
DONGAN HILLS,2005,519947.35877862596,131,123
DONGAN HILLS,2006,536079.0,115,109
DONGAN HILLS,2007,585964.1290322581,93,85
DONGAN HILLS,2008,496583.25,88,82
DONGAN HILLS,2009,538039.3285714285,70,68
DONGAN HILLS,2010,554260.3417721519,79,75
DONGAN HILLS,2011,486281.109375,64,61
DONGAN HILLS,2012,462027.2236842105,76,71
DONGAN HILLS,2013,712150.2197802198,91,86
DONGAN HILLS,2014,571937.3636363636,99,95
DONGAN HILLS,2015,594097.2211538461,104,99
DONGAN HILLS,2016,619507.4791666666,96,89
DONGAN HILLS,2017,641218.5384615385,130,123
DONGAN HILLS,2018,793840.8350515463,97,94
DOUGLASTON,2003,432035.2648221344,253,186
DOUGLASTON,2004,704751.8525896415,251,180
DOUGLASTON,2005,542043.8465116279,215,149
DOUGLASTON,2006,557801.3692307692,195,134
DOUGLASTON,2007,610376.22513089,191,147
DOUGLASTON,2008,635629.6746987952,166,117
DOUGLASTON,2009,533201.375,128,85
DOUGLASTON,2010,656629.2637362637,91,79
DOUGLASTON,2011,518927.22321428574,112,81
DOUGLASTON,2012,521712.9338235294,136,91
DOUGLASTON,2013,712820.0378378378,185,124
DOUGLASTON,2014,543513.194117647,170,115
DOUGLASTON,2015,610262.0306748466,163,116
DOUGLASTON,2016,638044.2359550562,178,114
DOUGLASTON,2017,698156.3235294118,204,140
DOUGLASTON,2018,667028.8220858895,163,105
DOWNTOWN BROOKLYN,2003,1125917.8422939067,279,191
DOWNTOWN BROOKLYN,2004,1016053.2292490118,253,121
DOWNTOWN BROOKLYN,2005,1926817.762993763,481,343
DOWNTOWN BROOKLYN,2006,1748400.563583815,346,269
DOWNTOWN BROOKLYN,2007,1064068.8937300744,941,827
DOWNTOWN BROOKLYN,2008,2644473.896253602,347,258
DOWNTOWN BROOKLYN,2009,874405.0980392157,153,109
DOWNTOWN BROOKLYN,2010,830510.5598377282,493,464
DOWNTOWN BROOKLYN,2011,791607.6548117155,478,424
DOWNTOWN BROOKLYN,2012,1305448.9473684211,513,458
DOWNTOWN BROOKLYN,2013,2387793.989200864,463,362
DOWNTOWN BROOKLYN,2014,1928705.4261363635,352,281
DOWNTOWN BROOKLYN,2015,2743705.3351955307,358,294
DOWNTOWN BROOKLYN,2016,4439893.365384615,364,307
DOWNTOWN BROOKLYN,2017,3101502.0723140496,484,426
DOWNTOWN BROOKLYN,2018,2496020.0959752323,323,262
DYKER HEIGHTS,2003,527441.2837209302,215,212
DYKER HEIGHTS,2004,579480.2379032258,248,243
DYKER HEIGHTS,2005,629344.9367588933,253,237
DYKER HEIGHTS,2006,669170.4449541285,218,216
DYKER HEIGHTS,2007,664189.1383928572,224,223
DYKER HEIGHTS,2008,664238.1711229946,187,183
DYKER HEIGHTS,2009,654409.3795620438,137,134
DYKER HEIGHTS,2010,638833.164556962,158,158
DYKER HEIGHTS,2011,703607.56,150,150
DYKER HEIGHTS,2012,672804.2925531915,188,186
DYKER HEIGHTS,2013,741789.6613756614,189,188
DYKER HEIGHTS,2014,769248.9230769231,195,191
DYKER HEIGHTS,2015,936430.2,170,170
DYKER HEIGHTS,2016,965794.3588235294,170,167
DYKER HEIGHTS,2017,1069982.3609467456,169,167
DYKER HEIGHTS,2018,1165105.809815951,163,161
EAST ELMHURST,2003,413760.23255813954,301,271
EAST ELMHURST,2004,466198.6303030303,330,283
EAST ELMHURST,2005,545919.3592814371,334,297
EAST ELMHURST,2006,665500.2435897436,312,288
EAST ELMHURST,2007,1096202.2074468085,188,168
EAST ELMHURST,2008,591398.2556818182,176,161
EAST ELMHURST,2009,475219.2545454545,165,150
EAST ELMHURST,2010,453496.9527027027,148,137
EAST ELMHURST,2011,1007840.2945736434,129,119
EAST ELMHURST,2012,556051.417266187,139,129
EAST ELMHURST,2013,716464.1513157894,152,144
EAST ELMHURST,2014,717061.7012987013,154,144
EAST ELMHURST,2015,603862.8540145985,137,133
EAST ELMHURST,2016,668483.0060240964,166,154
EAST ELMHURST,2017,1275246.3214285714,168,160
EAST ELMHURST,2018,793846.6482758621,145,134
EAST NEW YORK,2003,273371.1449498843,1297,1126
EAST NEW YORK,2004,343720.99269588315,1506,1347
EAST NEW YORK,2005,495796.4158273381,1390,1226
EAST NEW YORK,2006,519670.0563093623,1474,1328
EAST NEW YORK,2007,578391.2628504672,856,796
EAST NEW YORK,2008,460567.5390070922,705,626
EAST NEW YORK,2009,362297.2662835249,522,495
EAST NEW YORK,2010,323260.81612903223,620,559
EAST NEW YORK,2011,473519.53073770495,488,446
EAST NEW YORK,2012,349768.8447937132,509,481
EAST NEW YORK,2013,454104.7686062246,739,672
EAST NEW YORK,2014,449827.15,700,643
EAST NEW YORK,2015,598842.7927927928,666,617
EAST NEW YORK,2016,587460.8976157083,713,661
EAST NEW YORK,2017,623624.791500664,753,706
EAST NEW YORK,2018,2083366.811728395,648,602
EAST VILLAGE,2003,624255.9074733097,281,180
EAST VILLAGE,2004,853991.7086330935,278,172
EAST VILLAGE,2005,1471372.099378882,322,240
EAST VILLAGE,2006,1360361.081632653,294,210
EAST VILLAGE,2007,1660315.099009901,303,224
EAST VILLAGE,2008,1276486.1851851852,297,250
EAST VILLAGE,2009,1209561.7414965986,147,115
EAST VILLAGE,2010,1639644.9827586208,174,160
EAST VILLAGE,2011,2057577.626459144,257,214
EAST VILLAGE,2012,2047320.8326530613,245,191
EAST VILLAGE,2013,2519830.1655405406,296,221
EAST VILLAGE,2014,2313375.8547486034,358,287
EAST VILLAGE,2015,2795632.3251748253,286,208
EAST VILLAGE,2016,3379963.565891473,258,206
EAST VILLAGE,2017,2375010.977186312,263,201
EAST VILLAGE,2018,2918633.770700637,314,254
ELMHURST,2003,445959.43298969074,873,670
ELMHURST,2004,465936.0676378772,961,687
ELMHURST,2005,547242.701718908,989,732
ELMHURST,2006,618863.4411111111,900,662
ELMHURST,2007,529518.2779187817,788,540
ELMHURST,2008,681763.3717754174,659,476
ELMHURST,2009,595209.9701754386,570,445
ELMHURST,2010,497914.6797520661,484,427
ELMHURST,2011,488092.1388888889,432,337
ELMHURST,2012,533801.7013274336,452,366
ELMHURST,2013,875184.647601476,542,419
ELMHURST,2014,916163.7828467153,548,415
ELMHURST,2015,716109.0291970803,548,393
ELMHURST,2016,1185281.0037105752,539,362
ELMHURST,2017,869639.8524945771,461,360
ELMHURST,2018,1301776.1056034483,464,389
ELTINGVILLE,2003,344910.389261745,298,291
ELTINGVILLE,2004,409092.35504885996,307,302
ELTINGVILLE,2005,476419.4354243542,271,267
ELTINGVILLE,2006,484066.7973568282,227,222
ELTINGVILLE,2007,444595.3282051282,195,192
ELTINGVILLE,2008,436223.52571428573,175,169
ELTINGVILLE,2009,417760.6627218935,169,168
ELTINGVILLE,2010,435059.64864864864,148,141
ELTINGVILLE,2011,432931.04273504275,117,117
ELTINGVILLE,2012,446124.8616352201,159,157
ELTINGVILLE,2013,441088.3961352657,207,203
ELTINGVILLE,2014,434817.0947368421,190,187
ELTINGVILLE,2015,456626.1584158416,202,201
ELTINGVILLE,2016,515953.71226415096,212,211
ELTINGVILLE,2017,540472.6702127659,282,274
ELTINGVILLE,2018,613991.7638888889,288,280
EMERSON HILL,2003,398686.0844155844,154,153
EMERSON HILL,2004,465153.3257142857,175,170
EMERSON HILL,2005,494773.0458015267,131,128
EMERSON HILL,2006,513946.56140350876,114,112
EMERSON HILL,2007,631710.3888888889,90,89
EMERSON HILL,2008,434661.14864864864,74,69
EMERSON HILL,2009,453527.5333333333,60,59
EMERSON HILL,2010,443320.4426229508,61,60
EMERSON HILL,2011,539502.8888888889,45,45
EMERSON HILL,2012,514860.8769230769,65,65
EMERSON HILL,2013,509512.4625,80,79
EMERSON HILL,2014,486633.7419354839,62,61
EMERSON HILL,2015,565748.7450980392,102,100
EMERSON HILL,2016,611326.2385321101,109,106
EMERSON HILL,2017,621677.1803278689,122,121
EMERSON HILL,2018,659132.1287128713,101,101
FAR ROCKAWAY,2003,374298.4202247191,445,387
FAR ROCKAWAY,2004,448780.5626242545,503,425
FAR ROCKAWAY,2005,509371.60966542753,538,442
FAR ROCKAWAY,2006,703721.2090163934,488,429
FAR ROCKAWAY,2007,687842.2912087912,364,343
FAR ROCKAWAY,2008,521008.07936507935,252,229
FAR ROCKAWAY,2009,446976.70652173914,276,244
FAR ROCKAWAY,2010,332385.0732758621,232,210
FAR ROCKAWAY,2011,564686.3262032085,187,172
FAR ROCKAWAY,2012,562045.3103448276,145,138
FAR ROCKAWAY,2013,416212.05325443787,169,161
FAR ROCKAWAY,2014,794938.0176991151,226,214
FAR ROCKAWAY,2015,625682.811023622,254,245
FAR ROCKAWAY,2016,578505.1856060605,264,245
FAR ROCKAWAY,2017,1153430.8346153847,260,245
FAR ROCKAWAY,2018,708205.6240601504,266,247
FIELDSTON,2003,511949.975,40,25
FIELDSTON,2004,614223.4181818182,55,33
FIELDSTON,2005,635163.245614035,57,24
FIELDSTON,2006,938212.875,48,29
FIELDSTON,2007,668981.2068965518,29,19
FIELDSTON,2008,812422.6521739131,23,16
FIELDSTON,2009,666997.695652174,23,16
FIELDSTON,2010,1192733.3333333333,15,15
FIELDSTON,2011,1107849.75,20,18
FIELDSTON,2012,972839.8666666667,30,26
FIELDSTON,2013,1155767.5454545454,22,16
FIELDSTON,2014,816871.7096774194,31,22
FIELDSTON,2015,1219535.1923076923,26,16
FIELDSTON,2016,914860.2093023256,43,25
FIELDSTON,2017,927645.5952380953,42,24
FIELDSTON,2018,924415.2777777778,36,26
FINANCIAL DISTRICT,2003,6219197.944444444,54,33
FINANCIAL DISTRICT,2004,17506030.067307692,104,65
FINANCIAL DISTRICT,2005,12551855.325925926,135,109
FINANCIAL DISTRICT,2006,1711471.3060498221,843,792
FINANCIAL DISTRICT,2007,4874436.797909408,861,812
FINANCIAL DISTRICT,2008,1392133.816953317,814,794
FINANCIAL DISTRICT,2009,1435386.229426434,401,389
FINANCIAL DISTRICT,2010,2998389.6831955924,363,353
FINANCIAL DISTRICT,2011,3509849.5285714287,420,405
FINANCIAL DISTRICT,2012,4131570.2225,400,382
FINANCIAL DISTRICT,2013,6410347.23943662,497,474
FINANCIAL DISTRICT,2014,7366796.411428572,525,485
FINANCIAL DISTRICT,2015,4340439.470108695,368,352
FINANCIAL DISTRICT,2016,7076599.968051118,313,295
FINANCIAL DISTRICT,2017,6313312.24,450,428
FINANCIAL DISTRICT,2018,2754381.9058295963,223,213
FLATBUSH,2003,362683.1031331593,1532,1292
FLATBUSH,2004,453053.30439500813,1843,1536
FLATBUSH,2005,623455.1014099783,1844,1567
FLATBUSH,2006,724955.2989634479,1833,1507
FLATBUSH,2007,840178.5996896819,1289,1065
FLATBUSH,2008,729353.8498293515,879,694
FLATBUSH,2009,601320.1845930233,688,577
FLATBUSH,2010,541471.7864506628,679,618
FLATBUSH,2011,649166.1067415731,712,611
FLATBUSH,2012,715479.758873929,817,699
FLATBUSH,2013,732122.6630901288,932,740
FLATBUSH,2014,799284.0079435128,1133,956
FLATBUSH,2015,1292160.5139372821,1148,976
FLATBUSH,2016,956455.4076990376,1143,962
FLATBUSH,2017,812646.5467687075,1176,991
FLATBUSH,2018,974185.0059021922,1186,1018
FLATIRON DISTRICT,2003,1162788.0827814569,302,160
FLATIRON DISTRICT,2004,2042836.5456989247,372,221
FLATIRON DISTRICT,2005,7637430.048710601,349,224
FLATIRON DISTRICT,2006,2372158.630952381,420,233
FLATIRON DISTRICT,2007,4910991.140767825,547,415
FLATIRON DISTRICT,2008,2503729.874015748,381,305
FLATIRON DISTRICT,2009,1836671.6346153845,260,184
FLATIRON DISTRICT,2010,2961329.605839416,274,241
FLATIRON DISTRICT,2011,7040187.869158879,321,216
FLATIRON DISTRICT,2012,5370907.353846154,325,223
FLATIRON DISTRICT,2013,3833924.37084399,391,277
FLATIRON DISTRICT,2014,4339360.061452514,358,254
FLATIRON DISTRICT,2015,11681055.702702703,370,275
FLATIRON DISTRICT,2016,4424774.635097493,359,275
FLATIRON DISTRICT,2017,4721720.760869565,414,313
FLATIRON DISTRICT,2018,4066249.4534883723,258,184
FLATLANDS,2003,284516.7310469314,554,452
FLATLANDS,2004,359336.2313218391,696,556
FLATLANDS,2005,395448.4297253635,619,494
FLATLANDS,2006,408791.7403685092,597,460
FLATLANDS,2007,497369.11627906974,387,317
FLATLANDS,2008,401069.5809128631,241,195
FLATLANDS,2009,363599.35265700484,207,174
FLATLANDS,2010,463656.20634920633,189,179
FLATLANDS,2011,359097.0903954802,177,156
FLATLANDS,2012,406068.26341463416,205,181
FLATLANDS,2013,383234.92237442924,219,191
FLATLANDS,2014,378382.91015625,256,214
FLATLANDS,2015,516868.99596774194,248,223
FLATLANDS,2016,487632.3333333333,333,285
FLATLANDS,2017,489925.41883116885,308,254
FLATLANDS,2018,489358.167721519,316,246
FLORAL PARK,2003,363575.8520710059,169,148
FLORAL PARK,2004,412267.2402234637,179,143
FLORAL PARK,2005,491099.3777777778,225,191
FLORAL PARK,2006,518051.44242424244,165,145
FLORAL PARK,2007,514443.17532467534,154,132
FLORAL PARK,2008,506114.2028985507,138,125
FLORAL PARK,2009,470484.9708029197,137,117
FLORAL PARK,2010,484302.80373831774,107,103
FLORAL PARK,2011,437856.73148148146,108,95
FLORAL PARK,2012,442120.55384615384,130,116
FLORAL PARK,2013,461716.21014492755,138,115
FLORAL PARK,2014,443384.2265625,128,103
FLORAL PARK,2015,517131.1475409836,122,108
FLORAL PARK,2016,533869.2307692308,143,126
FLORAL PARK,2017,582737.7050359712,139,125
FLORAL PARK,2018,668879.2014925373,134,118
FLUSHING,2003,405609.2168199737,3044,2148
FLUSHING,2004,535816.8348348348,3330,2312
FLUSHING,2005,458784.3197437391,3434,2317
FLUSHING,2006,558205.5919091555,2818,1889
FLUSHING,2007,623543.0821018062,3045,2251
FLUSHING,2008,590847.6243634939,2553,1879
FLUSHING,2009,510309.54599114606,2033,1463
FLUSHING,2010,1477108.0500297796,1679,1475
FLUSHING,2011,497666.22454175155,1964,1511
FLUSHING,2012,515822.7071150097,2052,1592
FLUSHING,2013,624963.9891669779,2677,2075
FLUSHING,2014,728590.6291666667,2640,2004
FLUSHING,2015,1089409.7974740642,2217,1645
FLUSHING,2016,885126.735632184,2349,1808
FLUSHING,2017,938521.037948718,2925,2382
FLUSHING,2018,894618.8834638415,2171,1698
FLUSHING MEADOWS CORONA PARK,2003,273621.7894736842,19,12
FLUSHING MEADOWS CORONA PARK,2004,232999.33333333334,36,10
FLUSHING MEADOWS CORONA PARK,2005,414427.1666666667,12,7
FLUSHING MEADOWS CORONA PARK,2006,361566.6666666667,15,7
FLUSHING MEADOWS CORONA PARK,2007,262447.13333333336,30,5
FLUSHING MEADOWS CORONA PARK,2008,311386.2380952381,21,6
FLUSHING MEADOWS CORONA PARK,2009,268307.375,16,4
FLUSHING MEADOWS CORONA PARK,2010,241898.4,5,2
FLUSHING MEADOWS CORONA PARK,2011,273922.4,10,3
FLUSHING MEADOWS CORONA PARK,2012,257878.66666666666,15,5
FLUSHING MEADOWS CORONA PARK,2013,279100.0,10,3
FLUSHING MEADOWS CORONA PARK,2014,344486.1923076923,26,9
FLUSHING MEADOWS CORONA PARK,2015,323045.45454545453,11,4
FLUSHING MEADOWS CORONA PARK,2016,327731.23076923075,13,3
FLUSHING MEADOWS CORONA PARK,2017,385930.0,14,6
FLUSHING MEADOWS CORONA PARK,2018,425923.07692307694,13,6
FORDHAM,2003,957016.064935065,77,67
FORDHAM,2004,1130525.7478991596,119,103
FORDHAM,2005,1000216.0333333333,90,83
FORDHAM,2006,1214655.0210526315,95,85
FORDHAM,2007,1749587.712643678,87,85
FORDHAM,2008,1905954.7407407407,54,53
FORDHAM,2009,489219.2105263158,57,36
FORDHAM,2010,1767090.0833333333,36,34
FORDHAM,2011,1068406.9,30,28
FORDHAM,2012,1660696.142857143,56,49
FORDHAM,2013,2336425.4696969697,66,61
FORDHAM,2014,4128064.690909091,55,55
FORDHAM,2015,2895674.5714285714,56,53
FORDHAM,2016,1975979.986111111,72,68
FORDHAM,2017,2201675.529411765,68,54
FORDHAM,2018,2212026.5555555555,63,61
FOREST HILLS,2003,275763.2554151625,1108,405
FOREST HILLS,2004,334146.4270833333,1248,452
FOREST HILLS,2005,392212.06832298136,1288,453
FOREST HILLS,2006,474042.1961352657,1035,398
FOREST HILLS,2007,483520.5482926829,1025,374
FOREST HILLS,2008,387384.1797235023,868,290
FOREST HILLS,2009,409064.2232746955,739,348
FOREST HILLS,2010,499517.426124197,467,328
FOREST HILLS,2011,429443.66330935253,695,315
